"","votereg","presvote20post","gender4","educ"
"8363",1,1,1,3
"8364",1,2,1,5
"8365",1,2,1,3
"8366",1,2,1,5
"8367",1,2,2,3
"8368",1,1,2,5
"8369",1,2,2,3
"8370",1,1,1,5
"8371",1,1,2,4
"8372",1,1,2,3
"8373",1,2,2,4
"8374",1,2,2,4
"8375",1,2,1,3
"8376",1,2,2,5
"8377",1,1,2,5
"8378",1,4,1,3
"8379",1,2,2,5
"8380",1,1,2,3
"8381",1,1,2,5
"8382",1,2,1,5
"8383",1,1,1,5
"8384",1,1,1,6
"8385",1,2,1,3
"8386",1,2,2,3
"8387",1,2,2,4
"8388",1,1,2,5
"8389",1,1,2,4
"8390",1,2,2,5
"8391",1,1,1,5
"8392",1,1,2,4
"8393",1,2,1,2
"8394",1,2,2,3
"8395",1,1,1,5
"8396",1,1,2,3
"8397",1,2,2,5
"8398",1,2,2,3
"8399",1,1,2,4
"8400",1,1,2,5
"8401",1,1,2,6
"8402",1,1,2,3
"8403",1,1,1,6
"8404",1,2,2,5
"8405",1,1,2,5
"8406",1,1,2,3
"8407",3,6,1,1
"8408",1,2,2,3
"8409",1,2,1,3
"8410",1,2,2,3
"8411",1,1,2,5
"8412",1,2,2,6
"8413",1,1,2,5
"8414",1,1,1,6
"8415",1,1,1,5
"8416",1,2,1,3
"8417",1,2,2,6
"8418",3,4,2,6
"8419",1,1,2,3
"8420",1,1,1,6
"8421",1,1,2,6
"8422",1,2,1,3
"8423",1,1,2,5
"8424",1,1,1,5
"8425",2,6,2,3
"8426",2,6,1,4
"8427",1,1,2,5
"8428",1,2,2,3
"8429",1,1,1,6
"8430",1,2,1,2
"8431",1,1,2,5
"8432",1,1,2,6
"8433",1,2,2,3
"8434",1,1,2,4
"8435",1,6,1,3
"8436",1,1,3,5
"8437",1,1,1,4
"8438",1,6,2,4
"8439",1,1,2,2
"8440",1,1,1,4
"8441",1,2,1,3
"8442",1,1,2,5
"8443",1,1,1,2
"8444",1,1,1,3
"8445",1,6,2,4
"8446",1,2,1,2
"8447",1,2,2,3
"8448",1,1,2,5
"8449",1,1,1,5
"8450",1,2,2,6
"8451",1,2,2,3
"8452",1,2,1,6
"8453",1,5,1,6
"8454",1,1,2,5
"8455",1,1,1,2
"8456",1,2,1,6
"8457",1,2,2,5
"8458",1,2,2,4
"8459",1,2,2,6
"8460",1,1,1,5
"8461",1,1,2,5
"8462",1,2,2,3
"8463",1,2,1,3
"8464",1,2,2,3
"8465",1,1,2,6
"8466",1,2,2,1
"8467",1,1,2,3
"8468",1,1,2,3
"8469",1,5,1,6
"8470",1,6,2,5
"8471",2,6,2,4
"8472",1,1,1,5
"8473",1,2,2,5
"8474",1,2,2,2
"8475",1,1,2,3
"8476",1,1,2,5
"8477",1,2,2,3
"8478",1,2,1,4
"8479",1,2,2,3
"8480",1,2,1,5
"8481",1,1,1,6
"8482",1,2,1,5
"8483",1,1,2,3
"8484",1,2,2,6
"8485",1,1,2,5
"8486",1,1,2,5
"8487",1,1,1,5
"8488",1,1,2,4
"8489",1,1,2,5
"8490",1,1,1,6
"8491",1,1,1,6
"8492",1,1,1,5
"8493",1,2,2,6
"8494",1,1,2,5
"8495",1,2,2,3
"8496",1,1,1,4
"8497",1,1,2,6
"8498",1,1,2,3
"8499",1,1,2,4
"8500",1,2,1,5
"8501",1,2,1,3
"8502",1,2,1,3
"8503",1,2,1,3
"8504",1,1,1,5
"8505",1,2,2,2
"8506",1,2,2,4
"8507",1,2,1,4
"8508",1,1,1,5
"8509",1,1,2,5
"8510",1,1,1,3
"8511",1,1,1,4
"8512",1,1,1,5
"8513",1,1,2,5
"8514",1,2,1,3
"8515",1,1,2,4
"8516",1,2,2,3
"8517",1,1,1,3
"8518",1,1,2,5
"8519",1,1,1,5
"8520",1,1,1,5
"8521",1,1,2,5
"8522",1,2,1,3
"8523",2,6,2,5
"8524",1,1,1,6
"8525",1,1,2,4
"8526",1,2,2,3
"8527",1,1,1,5
"8528",1,1,2,5
"8529",1,1,2,5
"8530",1,1,2,5
"8531",1,3,1,5
"8532",1,2,2,3
"8533",2,2,1,4
"8534",1,1,2,4
"8535",1,2,1,3
"8536",1,1,1,6
"8537",2,6,2,5
"8538",1,1,2,5
"8539",1,2,1,4
"8540",1,1,2,6
"8541",1,1,2,3
"8542",1,2,1,6
"8543",1,2,1,3
"8544",1,6,2,2
"8545",1,1,1,5
"8546",1,6,2,1
"8547",1,2,1,6
"8548",1,2,2,3
"8549",1,1,1,3
"8550",1,2,2,4
"8551",1,1,1,6
"8552",1,1,2,2
"8553",1,1,2,4
"8554",1,1,2,3
"8555",1,2,2,3
"8556",1,2,2,3
"8557",1,1,2,4
"8558",1,2,2,5
"8559",1,1,2,3
"8560",1,2,2,2
"8561",1,2,1,5
"8562",1,5,1,6
"8563",1,1,2,3
"8564",1,2,1,3
"8565",1,1,1,5
"8566",1,2,1,6
"8567",1,1,2,5
"8568",1,2,2,3
"8569",1,1,1,2
"8570",1,2,1,3
"8571",1,2,2,4
"8572",1,1,1,5
"8573",1,1,2,3
"8574",1,2,1,3
"8575",1,1,1,5
"8576",1,5,2,3
"8577",1,1,1,6
"8578",1,1,2,4
"8579",1,1,1,4
"8580",1,1,1,3
"8581",2,6,1,4
"8582",1,2,2,3
"8583",1,1,2,3
"8584",1,2,2,6
"8585",1,2,2,2
"8586",1,1,2,5
"8587",1,1,2,5
"8588",1,2,2,5
"8589",1,1,2,3
"8590",1,6,2,3
"8591",1,2,1,3
"8592",1,2,2,4
"8593",1,2,1,3
"8594",1,1,1,4
"8595",1,2,1,5
"8596",1,1,2,5
"8597",1,2,1,5
"8598",1,2,2,5
"8599",1,1,1,3
"8600",1,2,2,5
"8601",1,2,1,5
"8602",1,5,2,6
"8603",1,2,2,3
"8604",1,2,1,5
"8605",1,2,1,2
"8606",1,1,1,6
"8607",1,2,1,3
"8608",1,1,2,3
"8609",1,1,2,5
"8610",1,1,2,5
"8611",2,6,2,5
"8612",1,2,1,5
"8613",1,2,2,5
"8614",1,1,2,4
"8615",1,1,2,4
"8616",1,2,1,4
"8617",1,1,2,5
"8618",1,2,2,2
"8619",1,2,1,5
"8620",1,2,2,3
"8621",1,1,2,3
"8622",1,1,2,5
"8623",1,2,2,2
"8624",1,2,2,3
"8625",1,1,1,5
"8626",1,2,1,5
"8627",1,2,2,4
"8628",1,2,1,3
"8629",1,1,2,4
"8630",1,2,1,3
"8631",1,1,2,5
"8632",1,2,1,5
"8633",1,6,2,5
"8634",1,1,1,5
"8635",1,1,2,3
"8636",1,1,1,6
"8637",1,1,2,5
"8638",1,2,2,6
"8639",1,1,2,2
"8640",1,1,2,5
"8641",1,1,2,4
"8642",1,2,2,4
"8643",1,2,1,6
"8644",1,1,2,5
"8645",1,1,2,5
"8646",1,2,2,4
"8647",1,2,2,5
"8648",1,1,1,6
"8649",1,1,2,4
"8650",1,2,1,3
"8651",1,2,1,3
"8652",1,6,2,6
"8653",1,1,1,6
"8654",1,1,1,4
"8655",1,2,1,4
"8656",1,2,2,3
"8657",1,2,1,3
"8658",1,1,1,6
"8659",2,1,2,2
"8660",1,1,1,5
"8661",1,1,1,5
"8662",1,2,1,2
"8663",1,1,2,6
"8664",1,2,1,3
"8665",1,1,2,5
"8666",1,5,1,5
"8667",1,1,1,6
"8668",1,1,2,6
"8669",1,1,1,5
"8670",1,1,2,6
"8671",1,1,1,2
"8672",1,2,2,4
"8673",1,2,2,5
"8674",1,1,2,5
"8675",1,2,2,3
"8676",1,2,1,5
"8677",1,2,2,5
"8678",1,1,2,4
"8679",1,1,2,5
"8680",1,2,1,2
"8681",1,1,2,4
"8682",1,1,2,5
"8683",1,1,2,4
"8684",1,1,2,2
"8685",1,1,2,4
"8686",1,3,1,5
"8687",1,6,2,5
"8688",1,1,2,5
"8689",1,2,1,3
"8690",1,1,1,6
"8691",2,6,2,2
"8692",2,6,2,2
"8693",1,2,2,4
"8694",2,6,1,3
"8695",1,1,1,5
"8696",1,1,2,3
"8697",1,2,2,2
"8698",1,1,1,5
"8699",1,6,2,5
"8700",1,1,2,5
"8701",2,6,2,3
"8702",1,6,2,4
"8703",1,1,2,5
"8704",1,2,1,5
"8705",1,2,2,5
"8706",2,6,2,5
"8707",1,1,2,3
"8708",1,2,1,3
"8709",1,1,1,5
"8710",1,2,2,5
"8711",1,2,1,6
"8712",1,1,1,6
"8713",1,1,2,6
"8714",1,2,2,4
"8715",1,1,2,6
"8716",1,2,1,2
"8717",2,6,1,2
"8718",1,2,2,5
"8719",2,6,1,3
"8720",1,2,2,2
"8721",1,1,2,5
"8722",1,1,1,4
"8723",1,2,2,4
"8724",1,2,1,6
"8725",1,1,1,3
"8726",1,1,1,3
"8727",1,1,2,6
"8728",1,1,2,3
"8729",1,2,2,4
"8730",1,1,2,4
"8731",1,6,3,5
"8732",1,2,2,3
"8733",1,1,2,5
"8734",1,1,2,5
"8735",1,1,1,3
"8736",1,1,1,6
"8737",1,1,2,3
"8738",1,2,1,4
"8739",1,1,2,5
"8740",1,2,2,5
"8741",1,1,2,4
"8742",1,2,2,5
"8743",1,2,1,3
"8744",1,1,2,5
"8745",1,1,2,5
"8746",1,2,1,5
"8747",1,1,2,2
"8748",1,2,2,6
"8749",1,2,2,5
"8750",1,1,1,3
"8751",2,6,1,4
"8752",1,1,3,5
"8753",1,2,2,4
"8754",1,2,2,6
"8755",1,1,1,3
"8756",1,2,1,5
"8757",1,1,1,3
"8758",2,6,2,6
"8759",1,2,1,3
"8760",1,2,2,4
"8761",1,1,2,6
"8762",1,2,2,3
"8763",1,2,2,3
"8764",1,2,1,4
"8765",1,6,2,4
"8766",1,1,1,6
"8767",1,1,2,3
"8768",1,1,2,4
"8769",1,6,1,1
"8770",1,2,1,5
"8771",1,2,1,5
"8772",1,1,1,2
"8773",1,1,2,4
"8774",1,1,2,3
"8775",1,2,2,4
"8776",1,2,1,1
"8777",1,1,2,4
"8778",1,1,2,3
"8779",1,1,2,5
"8780",1,1,2,3
"8781",1,2,1,3
"8782",1,2,1,3
"8783",1,2,2,4
"8784",1,6,1,2
"8785",1,1,2,5
"8786",1,1,2,3
"8787",1,6,1,1
"8788",1,1,1,6
"8789",1,2,1,4
"8790",1,2,2,4
"8791",2,1,2,5
"8792",1,2,2,3
"8793",1,1,2,3
"8794",1,1,2,5
"8795",1,2,1,2
"8796",1,1,2,6
"8797",1,2,1,3
"8798",1,2,1,4
"8799",1,2,1,3
"8800",1,1,2,5
"8801",1,2,1,3
"8802",1,1,2,5
"8803",1,1,2,4
"8804",1,2,1,4
"8805",1,1,2,4
"8806",1,1,2,6
"8807",1,1,1,5
"8808",1,2,2,5
"8809",1,1,1,5
"8810",1,1,1,5
"8811",1,2,2,6
"8812",1,2,2,2
"8813",1,1,2,6
"8814",1,2,2,5
"8815",1,2,1,3
"8816",1,1,2,3
"8817",1,1,2,6
"8818",1,1,2,6
"8819",1,2,2,3
"8820",1,1,2,2
"8821",1,1,2,4
"8822",1,1,2,6
"8823",1,1,2,6
"8824",1,1,2,5
"8825",1,1,2,5
"8826",1,2,2,3
"8827",1,1,2,5
"8828",1,1,2,3
"8829",1,1,1,5
"8830",1,1,2,5
"8831",1,1,2,5
"8832",1,2,2,4
"8833",1,1,1,6
"8834",1,5,2,4
"8835",1,1,2,3
"8836",1,1,2,5
"8837",1,1,2,4
"8838",1,1,1,3
"8839",1,2,2,5
"8840",1,2,1,4
"8841",1,2,2,4
"8842",1,1,2,3
"8843",1,1,2,5
"8844",1,1,2,6
"8845",1,2,1,3
"8846",1,1,1,5
"8847",1,1,2,6
"8848",1,1,2,5
"8849",1,1,2,2
"8850",1,2,2,5
"8851",1,1,2,5
"8852",1,2,2,4
"8853",1,2,2,3
"8854",1,1,1,3
"8855",1,2,2,5
"8856",1,1,2,6
"8857",1,1,2,5
"8858",1,2,2,3
"8859",1,1,2,2
"8860",1,1,2,3
"8861",1,1,1,3
"8862",1,1,2,3
"8863",1,1,1,5
"8864",1,1,2,6
"8865",1,2,1,3
"8866",1,1,2,5
"8867",1,6,1,5
"8868",1,1,2,6
"8869",1,1,2,2
"8870",1,6,2,3
"8871",1,2,2,5
"8872",1,2,1,3
"8873",1,1,2,3
"8874",1,1,2,5
"8875",1,6,2,4
"8876",1,1,2,4
"8877",1,2,1,6
"8878",1,1,2,6
"8879",1,1,2,4
"8880",1,1,1,5
"8881",1,1,1,5
"8882",1,1,2,3
"8883",1,2,1,5
"8884",1,2,2,5
"8885",1,6,2,4
"8886",1,1,2,5
"8887",1,1,2,5
"8888",1,6,1,2
"8889",1,2,2,4
"8890",1,2,2,6
"8891",1,2,2,5
"8892",1,2,2,3
"8893",1,2,2,3
"8894",1,2,2,5
"8895",1,1,1,5
"8896",1,3,1,5
"8897",1,2,1,6
"8898",1,3,1,6
"8899",1,1,1,3
"8900",1,1,2,6
"8901",1,2,2,2
"8902",1,2,2,6
"8903",1,1,2,6
"8904",2,6,2,2
"8905",1,1,1,4
"8906",1,2,1,5
"8907",1,1,2,2
"8908",1,1,2,4
"8909",1,2,2,4
"8910",2,6,2,5
"8911",1,1,1,5
"8912",1,1,2,4
"8913",1,6,2,5
"8914",1,2,2,4
"8915",1,2,2,4
"8916",1,2,1,4
"8917",1,1,2,5
"8918",1,2,1,3
"8919",1,1,2,5
"8920",1,2,2,1
"8921",1,2,1,3
"8922",1,2,1,5
"8923",1,5,1,4
"8924",1,1,1,6
"8925",1,2,2,3
"8926",1,1,1,5
"8927",1,2,1,4
"8928",1,1,1,3
"8929",1,1,1,5
"8930",1,1,2,3
"8931",1,1,1,5
"8932",1,1,1,5
"8933",1,1,2,6
"8934",1,1,1,6
"8935",1,1,2,2
"8936",1,2,2,6
"8937",1,1,2,5
"8938",1,2,2,4
"8939",1,6,1,5
"8940",1,1,1,5
"8941",1,1,1,5
"8942",1,1,2,6
"8943",1,2,2,4
"8944",1,1,2,3
"8945",1,2,2,5
"8946",1,2,1,5
"8947",1,2,2,3
"8948",1,2,2,3
"8949",1,1,2,4
"8950",1,1,1,5
"8951",1,1,2,5
"8952",3,6,2,1
"8953",2,2,1,5
"8954",1,6,2,3
"8955",1,1,2,3
"8956",1,1,2,6
"8957",1,6,1,5
"8958",1,1,1,3
"8959",1,2,2,3
"8960",1,1,2,6
"8961",1,1,1,6
"8962",1,1,1,2
"8963",1,2,1,5
"8964",1,2,1,4
"8965",1,2,2,5
"8966",2,6,1,6
"8967",1,2,1,2
"8968",1,3,2,6
"8969",1,1,1,3
"8970",1,2,1,5
"8971",1,2,1,5
"8972",1,3,1,5
"8973",1,2,2,4
"8974",2,6,2,2
"8975",2,6,1,5
"8976",1,1,2,5
"8977",1,1,2,3
"8978",1,2,1,2
"8979",1,6,1,4
"8980",1,2,2,4
"8981",1,6,2,5
"8982",1,1,2,2
"8983",2,6,2,1
"8984",2,6,1,5
"8985",1,2,2,5
"8986",1,1,2,4
"8987",2,6,2,2
"8988",1,6,2,4
"8989",1,2,2,3
"8990",1,2,2,4
"8991",1,1,2,3
"8992",1,1,2,5
"8993",2,6,2,2
"8994",1,1,1,3
"8995",1,1,1,2
"8996",1,1,2,6
"8997",1,2,1,5
"8998",1,2,4,5
"8999",1,1,1,3
"9000",1,2,1,6
"9001",1,1,1,6
"9002",1,1,2,6
"9003",1,2,1,3
"9004",1,1,2,5
"9005",1,1,1,6
"9006",1,1,2,5
"9007",1,2,1,6
"9008",1,2,2,5
"9009",1,6,1,6
"9010",1,2,2,2
"9011",1,1,1,6
"9012",1,1,2,4
"9013",1,2,1,3
"9014",1,1,1,6
"9015",1,6,2,5
"9016",1,2,2,2
"9017",1,2,1,5
"9018",1,2,2,4
"9019",2,6,2,4
"9020",1,1,1,4
"9021",1,1,1,3
"9022",1,2,1,3
"9023",1,2,1,3
"9024",1,5,1,3
"9025",1,2,2,3
"9026",1,2,1,5
"9027",1,2,2,3
"9028",1,2,1,4
"9029",1,1,2,5
"9030",1,6,1,5
"9031",1,2,2,3
"9032",1,2,1,5
"9033",1,1,2,5
"9034",1,1,1,6
"9035",1,1,1,5
"9036",1,5,1,1
"9037",1,1,2,5
"9038",1,2,2,3
"9039",1,2,2,2
"9040",1,1,2,5
"9041",1,6,2,5
"9042",1,1,2,3
"9043",1,2,1,5
"9044",1,1,2,5
"9045",1,2,2,1
"9046",1,1,2,6
"9047",1,1,2,6
"9048",1,2,1,6
"9049",1,1,1,5
"9050",1,2,2,5
"9051",1,2,1,3
"9052",1,6,2,5
"9053",1,2,2,3
"9054",1,2,1,4
"9055",1,2,1,4
"9056",1,2,1,5
"9057",1,1,2,5
"9058",1,1,1,5
"9059",1,2,2,3
"9060",1,1,2,6
"9061",1,2,1,3
"9062",1,2,1,3
"9063",1,1,1,5
"9064",1,2,2,4
"9065",1,2,1,5
"9066",1,1,1,5
"9067",1,1,1,6
"9068",1,6,2,5
"9069",1,1,2,4
"9070",1,1,2,6
"9071",1,2,2,4
"9072",1,6,1,5
"9073",1,1,3,3
"9074",1,1,2,3
"9075",1,2,2,4
"9076",1,1,2,3
"9077",1,2,1,2
"9078",1,1,2,5
"9079",1,2,1,5
"9080",1,2,1,4
"9081",1,2,1,6
"9082",1,2,2,1
"9083",1,2,1,4
"9084",1,2,1,3
"9085",1,1,2,6
"9086",1,2,1,3
"9087",1,2,2,3
"9088",1,2,1,4
"9089",1,2,2,3
"9090",1,2,2,4
"9091",1,2,2,5
"9092",2,6,1,5
"9093",2,6,2,4
"9094",1,2,1,3
"9095",1,1,1,5
"9096",1,1,2,2
"9097",1,2,1,4
"9098",1,1,1,5
"9099",1,2,1,5
"9100",1,1,2,5
"9101",1,2,1,3
"9102",1,2,2,5
"9103",1,1,1,6
"9104",1,2,1,3
"9105",1,2,1,4
"9106",1,2,2,3
"9107",1,2,1,6
"9108",1,1,1,6
"9109",1,2,1,4
"9110",1,1,1,2
"9111",1,1,2,5
"9112",2,6,1,2
"9113",1,1,2,3
"9114",1,1,1,3
"9115",1,1,2,3
"9116",1,1,1,5
"9117",1,2,1,3
"9118",1,1,2,6
"9119",1,2,2,3
"9120",1,1,2,3
"9121",1,1,2,6
"9122",1,2,1,2
"9123",1,1,1,4
"9124",1,1,2,5
"9125",1,1,2,5
"9126",1,1,2,3
"9127",1,2,2,4
"9128",1,2,1,5
"9129",1,1,2,5
"9130",1,6,1,6
"9131",1,2,1,4
"9132",1,1,2,5
"9133",1,2,1,3
"9134",2,6,2,2
"9135",1,1,1,6
"9136",1,1,2,3
"9137",1,2,1,4
"9138",1,2,1,4
"9139",1,2,1,3
"9140",1,1,2,5
"9141",1,1,2,3
"9142",1,3,1,3
"9143",1,1,2,5
"9144",2,6,2,2
"9145",1,2,1,5
"9146",1,2,2,3
"9147",1,2,2,5
"9148",1,1,2,5
"9149",2,6,2,4
"9150",1,1,2,6
"9151",1,2,1,3
"9152",1,6,2,5
"9153",1,2,2,5
"9154",1,1,2,3
"9155",1,2,1,3
"9156",2,6,1,6
"9157",1,2,1,2
"9158",2,6,1,3
"9159",1,2,1,4
"9160",1,2,2,6
"9161",1,2,1,6
"9162",1,1,2,3
"9163",1,1,1,6
"9164",1,2,1,6
"9165",1,2,2,3
"9166",1,2,1,5
"9167",1,2,2,5
"9168",1,2,3,6
"9169",1,2,2,2
"9170",3,6,2,6
"9171",2,6,2,3
"9172",1,1,2,3
"9173",1,1,2,3
"9174",1,1,2,3
"9175",1,2,2,5
"9176",1,1,1,5
"9177",1,2,1,2
"9178",1,1,2,6
"9179",1,1,2,4
"9180",1,2,2,3
"9181",1,1,2,5
"9182",1,6,1,5
"9183",1,3,2,6
"9184",1,1,1,5
"9185",1,2,2,3
"9186",1,1,2,4
"9187",1,1,1,5
"9188",1,2,1,2
"9189",1,6,1,5
"9190",1,1,1,5
"9191",1,1,2,4
"9192",1,1,2,6
"9193",1,2,2,5
"9194",1,1,2,4
"9195",1,1,1,5
"9196",1,2,1,2
"9197",1,2,1,3
"9198",1,2,1,5
"9199",1,1,2,3
"9200",1,2,1,3
"9201",1,2,2,3
"9202",1,1,1,6
"9203",1,2,2,2
"9204",1,2,1,3
"9205",1,2,1,3
"9206",1,6,1,5
"9207",1,2,2,3
"9208",1,1,2,3
"9209",1,4,2,5
"9210",1,1,1,5
"9211",1,1,2,5
"9212",1,1,2,3
"9213",1,2,2,3
"9214",1,1,1,3
"9215",1,1,2,6
"9216",2,6,2,5
"9217",1,2,2,2
"9218",1,1,1,5
"9219",1,1,1,5
"9220",1,2,1,2
"9221",1,2,1,5
"9222",1,2,1,3
"9223",1,2,2,3
"9224",1,6,2,6
"9225",1,1,1,2
"9226",1,2,1,2
"9227",1,2,2,5
"9228",1,1,2,5
"9229",1,2,2,3
"9230",1,6,1,1
"9231",1,1,2,5
"9232",1,2,2,5
"9233",1,1,1,2
"9234",1,2,1,3
"9235",1,2,1,3
"9236",1,1,1,5
"9237",1,5,1,4
"9238",1,1,1,3
"9239",1,2,1,5
"9240",1,2,2,5
"9241",1,1,2,5
"9242",1,1,1,6
"9243",2,6,3,3
"9244",1,2,2,2
"9245",1,1,2,3
"9246",1,1,2,3
"9247",1,2,2,5
"9248",1,1,2,6
"9249",1,2,2,5
"9250",1,3,2,5
"9251",1,3,2,5
"9252",1,1,2,6
"9253",1,1,2,3
"9254",1,1,2,6
"9255",1,6,2,5
"9256",2,6,1,1
"9257",1,2,2,6
"9258",1,1,1,5
"9259",1,2,1,6
"9260",1,1,2,5
"9261",2,6,2,2
"9262",1,1,1,4
"9263",1,1,1,5
"9264",1,1,3,4
"9265",1,2,1,2
"9266",1,1,1,3
"9267",1,1,2,5
"9268",1,1,2,6
"9269",1,3,1,4
"9270",1,1,1,6
"9271",2,6,1,2
"9272",1,2,1,5
"9273",1,1,2,5
"9274",1,2,2,5
"9275",1,1,1,5
"9276",1,2,1,6
"9277",1,1,2,6
"9278",1,1,1,5
"9279",1,2,2,5
"9280",1,2,1,4
"9281",1,2,1,6
"9282",1,2,2,2
"9283",1,2,1,6
"9284",1,1,2,5
"9285",1,2,1,6
"9286",1,1,1,6
"9287",1,2,1,4
"9288",1,2,1,3
"9289",1,1,2,5
"9290",1,4,1,5
"9291",1,2,2,3
"9292",1,1,2,5
"9293",1,1,2,6
"9294",1,2,2,5
"9295",2,6,1,2
"9296",1,1,2,4
"9297",1,2,2,3
"9298",1,2,1,2
"9299",1,3,1,6
"9300",1,2,2,4
"9301",1,1,2,5
"9302",1,2,2,2
"9303",1,1,2,6
"9304",1,1,1,2
"9305",2,1,2,2
"9306",1,2,2,5
"9307",1,1,2,5
"9308",1,2,1,5
"9309",2,6,4,3
"9310",1,2,2,3
"9311",1,3,2,5
"9312",1,1,2,5
"9313",1,1,2,4
"9314",1,1,1,6
"9315",1,6,2,5
"9316",1,1,2,2
"9317",1,2,2,3
"9318",1,2,2,4
"9319",1,2,2,5
"9320",1,2,1,5
"9321",3,1,2,5
"9322",1,1,1,6
"9323",1,2,2,2
"9324",1,6,2,5
"9325",1,2,2,5
"9326",1,2,1,6
"9327",1,1,2,5
"9328",1,1,2,6
"9329",1,2,2,3
"9330",1,1,1,4
"9331",1,6,2,3
"9332",1,1,2,6
"9333",2,6,1,2
"9334",1,6,2,2
"9335",1,1,2,2
"9336",1,1,1,5
"9337",1,6,1,2
"9338",1,2,2,3
"9339",1,2,1,5
"9340",1,1,2,6
"9341",2,6,2,5
"9342",1,1,1,5
"9343",1,1,2,4
"9344",1,1,2,3
"9345",1,2,1,3
"9346",1,1,1,4
"9347",2,6,1,2
"9348",1,2,2,4
"9349",1,6,2,3
"9350",1,2,2,5
"9351",2,6,2,3
"9352",1,6,2,2
"9353",1,1,2,6
"9354",1,1,1,5
"9355",1,1,2,6
"9356",1,1,2,5
"9357",1,2,2,6
"9358",1,6,1,2
"9359",1,5,1,6
"9360",1,2,2,4
"9361",1,1,1,2
"9362",1,1,2,3
"9363",2,6,2,3
"9364",1,1,1,2
"9365",1,1,2,1
"9366",1,2,1,6
"9367",1,2,2,6
"9368",1,1,2,5
"9369",2,6,1,6
"9370",1,2,2,2
"9371",1,1,1,6
"9372",1,2,1,5
"9373",1,1,2,4
"9374",1,2,2,3
"9375",1,2,1,2
"9376",1,2,2,2
"9377",1,6,1,2
"9378",1,1,2,3
"9379",1,1,2,6
"9380",1,2,2,4
"9381",1,1,2,6
"9382",1,1,2,3
"9383",1,2,2,2
"9384",1,1,2,6
"9385",3,NA,1,2
"9386",1,2,1,3
"9387",1,6,1,2
"9388",1,2,2,5
"9389",2,6,2,1
"9390",1,1,2,6
"9391",1,2,1,6
"9392",2,6,2,2
"9393",1,1,1,6
"9394",1,2,1,5
"9395",1,1,2,4
"9396",1,2,2,3
"9397",1,2,1,3
"9398",1,1,1,3
"9399",1,6,1,3
"9400",1,1,2,3
"9401",3,6,1,5
"9402",1,1,2,5
"9403",1,1,2,2
"9404",1,6,1,5
"9405",2,6,2,2
"9406",1,1,2,4
"9407",2,6,2,2
"9408",1,2,2,6
"9409",1,1,2,3
"9410",2,1,2,2
"9411",1,2,2,2
"9412",1,4,1,2
"9413",1,1,2,2
"9414",1,3,1,3
"9415",2,6,2,3
"9416",1,1,2,2
"9417",1,1,1,4
"9418",1,1,2,3
"9419",3,6,1,3
"9420",1,1,1,4
"9421",1,1,1,2
"9422",1,6,2,3
"9423",1,2,2,2
"9424",1,1,2,2
"9425",1,1,2,2
"9426",1,2,1,2
"9427",1,2,1,5
"9428",1,6,2,2
"9429",1,2,2,3
"9430",1,2,1,6
"9431",1,1,2,2
"9432",1,2,1,5
"9433",1,1,2,5
"9434",1,6,2,2
"9435",1,2,2,4
"9436",1,1,2,2
"9437",1,2,1,6
"9438",2,6,2,2
"9439",1,2,1,1
"9440",1,1,2,2
"9441",1,1,2,5
"9442",1,1,2,3
"9443",1,2,2,2
"9444",1,1,1,3
"9445",1,1,1,2
"9446",2,6,1,3
"9447",1,1,2,6
"9448",1,1,2,3
"9449",1,1,3,3
"9450",1,2,1,5
"9451",1,1,2,3
"9452",1,6,1,3
"9453",1,2,1,3
"9454",1,2,2,2
"9455",1,1,2,5
"9456",1,1,2,4
"9457",1,6,1,3
"9458",1,1,2,3
"9459",1,1,2,3
"9460",1,1,2,5
"9461",1,2,1,4
"9462",1,2,2,3
"9463",1,1,2,3
"9464",1,1,1,4
"9465",1,1,2,3
"9466",1,2,2,5
"9467",1,2,1,4
"9468",1,2,2,5
"9469",1,2,2,3
"9470",1,1,1,5
"9471",1,1,1,2
"9472",1,1,2,2
"9473",1,2,2,1
"9474",1,1,2,6
"9475",1,1,2,6
"9476",1,1,1,5
"9477",1,1,2,3
"9478",1,6,2,2
"9479",1,2,2,4
"9480",1,6,1,1
"9481",1,2,2,2
"9482",1,2,2,6
"9483",1,1,2,5
"9484",1,2,1,4
"9485",1,1,2,5
"9486",1,1,2,6
"9487",1,1,1,6
"9488",2,6,2,2
"9489",1,2,2,2
"9490",1,2,1,2
"9491",1,1,1,6
"9492",1,6,1,5
"9493",1,2,1,4
"9494",1,2,1,2
"9495",1,1,2,6
"9496",1,1,1,3
"9497",1,2,2,1
"9498",1,1,1,3
"9499",2,6,1,1
"9500",1,2,1,5
"9501",1,3,1,5
"9502",1,1,1,6
"9503",1,1,2,4
"9504",1,1,2,6
"9505",1,1,1,2
"9506",1,1,1,6
"9507",1,1,2,3
"9508",1,6,2,2
"9509",1,1,2,6
"9510",1,2,2,2
"9511",1,6,1,3
"9512",1,6,1,3
"9513",1,1,2,2
"9514",1,2,2,5
"9515",1,1,2,6
"9516",2,6,2,3
"9517",1,1,1,3
"9518",1,1,2,3
"9519",1,1,1,3
"9520",1,6,1,4
"9521",2,6,2,5
"9522",1,2,1,2
"9523",1,2,2,5
"9524",1,1,2,6
"9525",1,2,1,6
"9526",1,6,1,2
